player_id,player_name,season,age,role,position,war,wrc_plus,ops_plus,obp,slg,iso,hr,bb_pct,k_pct,baserunning_runs,defensive_runs,avg_ev,barrel_pct,hard_hit_pct,launch_angle,bat_speed,chase_pct,whiff_pct,sprint_speed,era,era_plus,fip,xfip,innings,avg_velocity,stuff_plus,location_plus,pitching_plus,hard_hit_pct_allowed,gb_pct,hr9
10242,Demo Pitcher 242,2025,28,Pitcher,SP,3.55,,,,,,,9.2,21.7,,,,,,,,31.1,24.5,,3.08,127.1,3.08,3.04,180.0,94.3,119.3,110.5,109.1,39.5,38.7,1.24
10242,Demo Pitcher 242,2026,29,Pitcher,SP,4.19,,,,,,,5.3,24.8,,,,,,,,34.8,31.9,,2.98,153.1,2.98,3.07,218.6,96.0,104.5,106.0,123.7,37.3,52.6,0.93
10243,Demo Pitcher 243,2016,22,Pitcher,RP,5.22,,,,,,,7.2,28.0,,,,,,,,38.5,36.5,,3.16,164.8,3.23,3.34,86.9,97.1,127.9,109.7,115.5,36.3,39.2,0.99
10243,Demo Pitcher 243,2017,23,Pitcher,RP,5.98,,,,,,,5.9,30.0,,,,,,,,32.4,34.1,,1.92,156.7,2.29,2.4,83.6,98.6,128.8,119.5,121.7,35.7,29.6,0.69
10243,Demo Pitcher 243,2018,24,Pitcher,RP,5.46,,,,,,,6.8,32.7,,,,,,,,32.4,36.4,,2.44,162.6,2.52,2.75,73.1,97.5,118.6,124.5,128.1,32.0,49.5,0.87
10243,Demo Pitcher 243,2019,25,Pitcher,RP,5.74,,,,,,,2.0,33.8,,,,,,,,34.0,32.1,,2.97,177.6,2.57,2.88,76.6,99.6,131.1,111.4,122.0,32.3,42.9,0.9
10244,Demo Pitcher 244,2018,24,Pitcher,SP,3.38,,,,,,,7.9,29.8,,,,,,,,30.9,28.4,,4.08,147.7,3.48,3.8,165.1,97.6,115.4,107.7,104.6,42.8,45.9,0.58
10244,Demo Pitcher 244,2019,25,Pitcher,SP,3.39,,,,,,,3.5,32.1,,,,,,,,35.3,29.3,,2.76,128.8,2.89,3.02,131.3,96.9,116.8,105.8,117.6,38.4,44.4,1.26
10244,Demo Pitcher 244,2020,26,Pitcher,SP,4.52,,,,,,,8.4,27.9,,,,,,,,33.2,27.6,,1.82,128.5,2.45,2.5,210.4,94.8,120.9,107.4,117.6,36.9,43.5,0.74
10244,Demo Pitcher 244,2021,27,Pitcher,SP,3.45,,,,,,,7.2,32.2,,,,,,,,24.1,27.7,,3.2,132.9,3.29,3.36,188.8,94.1,112.1,88.7,122.3,35.5,49.5,1.0
10245,Demo Pitcher 245,2012,27,Pitcher,RP,2.4,,,,,,,6.8,24.0,,,,,,,,26.3,28.3,,3.9,99.4,3.71,3.71,76.1,96.8,112.2,114.2,105.8,41.8,37.0,1.28
10245,Demo Pitcher 245,2013,28,Pitcher,RP,3.31,,,,,,,8.7,17.5,,,,,,,,30.0,29.7,,2.53,143.1,2.87,3.14,66.4,93.6,101.9,106.8,119.0,36.2,44.1,0.99
10245,Demo Pitcher 245,2014,29,Pitcher,RP,2.36,,,,,,,7.6,24.5,,,,,,,,31.3,24.5,,3.82,137.7,3.42,3.5,72.8,95.9,105.6,94.5,117.5,41.1,41.2,1.09
10245,Demo Pitcher 245,2015,30,Pitcher,RP,2.53,,,,,,,8.4,25.6,,,,,,,,36.6,29.0,,3.16,135.0,3.3,3.16,78.4,95.2,115.6,94.5,116.6,40.4,32.9,1.13
10245,Demo Pitcher 245,2016,31,Pitcher,RP,1.1,,,,,,,7.6,25.4,,,,,,,,30.9,30.5,,4.05,124.8,4.09,4.3,61.5,95.7,97.2,100.6,110.6,41.7,43.5,1.22
10245,Demo Pitcher 245,2017,32,Pitcher,RP,0.55,,,,,,,8.7,20.8,,,,,,,,27.1,26.6,,3.88,105.8,4.18,4.27,39.5,96.2,87.5,82.8,96.4,38.6,40.7,1.21
10246,Demo Pitcher 246,2012,23,Pitcher,RP,5.98,,,,,,,3.1,31.9,,,,,,,,30.8,35.7,,2.56,160.9,2.67,2.49,69.9,96.8,116.3,111.0,130.2,35.1,41.9,0.97
10246,Demo Pitcher 246,2013,24,Pitcher,RP,4.63,,,,,,,6.7,34.1,,,,,,,,30.1,32.3,,3.39,159.1,3.15,3.15,91.8,94.9,124.7,107.1,114.0,34.9,39.8,0.66
10246,Demo Pitcher 246,2014,25,Pitcher,RP,5.84,,,,,,,5.7,29.7,,,,,,,,40.7,31.4,,2.28,176.3,2.08,1.85,84.2,98.2,126.4,115.7,123.5,31.0,46.7,0.47
10246,Demo Pitcher 246,2015,26,Pitcher,RP,5.31,,,,,,,4.9,35.5,,,,,,,,37.1,34.6,,2.82,160.5,2.94,3.27,76.2,96.7,122.5,110.0,120.6,34.5,42.1,0.79
10246,Demo Pitcher 246,2016,27,Pitcher,RP,4.8,,,,,,,2.0,29.0,,,,,,,,34.6,34.5,,2.72,159.5,2.42,2.07,58.8,96.1,119.3,98.2,124.7,35.5,46.5,0.89
10246,Demo Pitcher 246,2017,28,Pitcher,RP,4.93,,,,,,,4.6,33.7,,,,,,,,37.1,30.8,,2.53,162.0,2.47,2.47,70.0,97.0,113.8,112.0,124.6,39.5,46.2,0.72
10246,Demo Pitcher 246,2018,29,Pitcher,RP,6.17,,,,,,,2.9,36.4,,,,,,,,32.7,37.6,,1.52,182.2,1.9,1.8,88.4,97.3,144.5,119.9,117.0,31.8,48.4,0.67
10246,Demo Pitcher 246,2019,30,Pitcher,RP,6.19,,,,,,,6.8,34.6,,,,,,,,32.3,32.1,,2.02,179.6,2.27,2.36,84.3,96.5,145.0,104.7,128.8,31.9,39.6,0.76
10246,Demo Pitcher 246,2020,31,Pitcher,RP,5.35,,,,,,,2.7,32.1,,,,,,,,36.4,34.9,,1.97,151.5,2.59,2.65,95.0,98.6,128.4,101.9,118.6,32.5,40.0,0.91
10247,Demo Pitcher 247,2016,24,Pitcher,SP,3.74,,,,,,,10.6,32.0,,,,,,,,33.9,28.8,,3.68,156.1,2.96,3.24,212.2,93.0,104.7,110.0,114.1,33.7,39.3,1.07
10247,Demo Pitcher 247,2017,25,Pitcher,SP,4.01,,,,,,,5.0,32.1,,,,,,,,32.9,32.7,,2.52,146.6,2.52,2.44,202.9,96.1,116.8,114.9,121.2,37.3,39.8,0.65
10247,Demo Pitcher 247,2018,26,Pitcher,SP,5.02,,,,,,,5.0,28.9,,,,,,,,36.2,30.8,,3.66,162.3,3.08,2.9,177.4,96.0,110.6,111.6,116.8,35.4,37.8,1.0
10247,Demo Pitcher 247,2019,27,Pitcher,SP,4.39,,,,,,,3.6,29.1,,,,,,,,31.2,33.7,,2.78,144.8,2.73,2.46,199.2,96.7,117.0,111.8,108.1,41.1,51.6,0.84
10247,Demo Pitcher 247,2020,28,Pitcher,SP,3.62,,,,,,,7.0,27.1,,,,,,,,29.5,28.7,,2.96,135.6,2.5,2.65,174.2,94.4,113.9,109.0,120.1,40.2,39.0,1.25
10247,Demo Pitcher 247,2021,29,Pitcher,SP,4.91,,,,,,,5.1,31.0,,,,,,,,35.4,28.6,,2.83,150.5,2.32,2.03,173.6,95.4,118.9,110.9,114.6,37.2,44.5,0.82
10247,Demo Pitcher 247,2022,30,Pitcher,SP,2.68,,,,,,,7.2,29.1,,,,,,,,31.6,29.8,,4.14,133.0,3.91,4.01,185.8,94.3,107.0,104.7,109.4,41.0,38.1,1.03
10247,Demo Pitcher 247,2023,31,Pitcher,SP,2.7,,,,,,,8.6,20.4,,,,,,,,36.4,27.3,,3.62,130.0,3.56,3.68,153.0,95.1,118.1,116.8,104.1,35.8,54.6,1.17
10247,Demo Pitcher 247,2024,32,Pitcher,SP,3.57,,,,,,,5.5,28.1,,,,,,,,34.5,27.9,,3.45,143.1,3.24,3.11,171.9,93.2,116.8,110.1,119.2,35.7,42.0,1.13
10247,Demo Pitcher 247,2025,33,Pitcher,SP,3.86,,,,,,,10.3,27.9,,,,,,,,28.0,29.3,,3.88,145.1,3.75,3.69,173.6,96.6,118.9,95.5,126.0,37.4,31.8,1.15
10247,Demo Pitcher 247,2026,34,Pitcher,SP,3.55,,,,,,,5.2,28.7,,,,,,,,27.5,33.3,,2.65,151.3,3.01,3.17,205.1,94.8,119.4,97.9,104.4,39.9,44.1,0.97
10248,Demo Pitcher 248,2011,26,Pitcher,SP,4.53,,,,,,,4.2,33.1,,,,,,,,33.1,29.5,,2.87,150.1,3.0,2.97,201.8,93.0,118.0,114.8,119.6,35.5,42.5,0.85
10248,Demo Pitcher 248,2012,27,Pitcher,SP,5.94,,,,,,,3.9,32.7,,,,,,,,35.5,35.3,,2.19,180.4,2.16,2.19,177.5,97.8,131.4,112.7,130.4,36.8,32.8,0.58
10248,Demo Pitcher 248,2013,28,Pitcher,SP,5.6,,,,,,,5.4,32.6,,,,,,,,34.9,29.9,,2.35,170.4,3.18,3.11,188.7,95.4,136.6,111.2,118.9,36.5,43.9,0.78
10248,Demo Pitcher 248,2014,29,Pitcher,SP,6.76,,,,,,,2.0,37.7,,,,,,,,38.8,33.0,,2.1,190.0,2.25,2.3,199.4,96.2,145.0,107.9,125.6,32.7,30.3,0.85
10249,Demo Pitcher 249,2010,27,Pitcher,SP,4.71,,,,,,,6.1,27.7,,,,,,,,38.2,24.9,,2.95,156.3,3.63,3.64,200.0,92.2,132.2,111.2,115.8,34.6,39.3,0.67
10249,Demo Pitcher 249,2011,28,Pitcher,SP,3.41,,,,,,,6.1,31.7,,,,,,,,33.6,25.2,,3.37,144.1,3.26,3.35,176.0,94.8,127.0,101.4,112.9,38.0,48.9,0.95
10249,Demo Pitcher 249,2012,29,Pitcher,SP,4.36,,,,,,,4.9,31.9,,,,,,,,33.6,35.6,,2.94,139.8,3.01,2.92,236.0,97.1,136.3,108.6,107.5,36.5,54.7,0.8
10249,Demo Pitcher 249,2013,30,Pitcher,SP,3.74,,,,,,,9.9,31.4,,,,,,,,32.0,30.7,,2.79,142.5,3.01,3.22,173.8,96.7,100.5,108.5,120.2,35.7,47.4,0.9
10249,Demo Pitcher 249,2014,31,Pitcher,SP,3.43,,,,,,,4.7,29.6,,,,,,,,29.1,28.2,,3.77,147.6,3.35,3.39,194.0,96.4,104.0,114.6,120.4,42.8,44.0,0.61
10249,Demo Pitcher 249,2015,32,Pitcher,SP,2.63,,,,,,,6.6,26.3,,,,,,,,32.6,29.8,,4.31,134.1,3.75,3.61,168.8,95.7,111.0,102.4,105.2,37.4,40.5,0.75
10249,Demo Pitcher 249,2016,33,Pitcher,SP,3.72,,,,,,,8.0,23.4,,,,,,,,29.7,30.0,,2.9,163.8,2.72,2.68,173.5,92.8,126.5,99.5,120.6,36.2,39.9,1.21
10249,Demo Pitcher 249,2017,34,Pitcher,SP,4.08,,,,,,,4.3,28.0,,,,,,,,32.7,33.1,,2.65,150.5,3.11,2.96,189.4,93.5,124.0,106.5,115.5,36.0,39.6,0.93
10249,Demo Pitcher 249,2018,35,Pitcher,SP,2.39,,,,,,,8.3,28.3,,,,,,,,24.1,28.1,,3.99,129.7,3.79,3.75,161.6,94.5,115.2,97.2,106.4,41.7,45.7,0.79
10249,Demo Pitcher 249,2019,36,Pitcher,SP,2.51,,,,,,,7.2,21.2,,,,,,,,28.5,23.6,,3.94,129.9,3.52,3.36,188.3,96.2,99.2,109.0,115.9,42.1,35.3,0.64
10250,Demo Pitcher 250,2014,21,Pitcher,RP,1.47,,,,,,,5.8,25.1,,,,,,,,29.7,23.1,,3.89,106.0,4.37,3.96,47.0,97.5,98.2,94.4,94.0,37.4,42.5,1.48
10250,Demo Pitcher 250,2015,22,Pitcher,RP,1.89,,,,,,,4.8,23.5,,,,,,,,30.8,27.0,,3.63,118.8,3.82,3.69,60.9,95.9,112.6,106.6,105.1,39.8,36.2,1.1
10250,Demo Pitcher 250,2016,23,Pitcher,RP,2.81,,,,,,,11.7,28.9,,,,,,,,30.3,28.8,,4.12,152.5,3.44,3.28,72.8,95.2,109.1,113.8,115.3,38.7,42.4,1.02
10250,Demo Pitcher 250,2017,24,Pitcher,RP,2.02,,,,,,,5.2,27.0,,,,,,,,33.2,25.7,,4.15,134.0,3.91,4.16,64.9,95.1,112.4,117.6,96.6,41.3,42.6,1.26
10250,Demo Pitcher 250,2018,25,Pitcher,RP,1.72,,,,,,,7.7,25.6,,,,,,,,29.9,23.6,,4.25,117.6,3.69,3.82,59.0,95.5,109.6,99.1,109.7,33.4,40.6,1.09
10250,Demo Pitcher 250,2019,26,Pitcher,RP,3.7,,,,,,,5.8,32.4,,,,,,,,35.3,25.8,,3.76,153.1,3.19,2.9,69.0,96.9,109.2,118.9,108.8,46.7,35.2,0.88
10250,Demo Pitcher 250,2020,27,Pitcher,RP,3.97,,,,,,,6.5,26.7,,,,,,,,31.8,25.6,,3.27,132.2,3.6,3.48,55.1,98.5,119.7,105.3,113.9,37.1,34.2,1.16
10250,Demo Pitcher 250,2021,28,Pitcher,RP,2.72,,,,,,,7.4,31.1,,,,,,,,32.9,23.6,,3.08,142.1,3.38,2.97,73.8,94.9,123.4,98.1,118.2,36.6,41.1,1.18
10251,Demo Pitcher 251,2019,20,Pitcher,RP,3.42,,,,,,,4.5,26.5,,,,,,,,29.5,32.3,,3.1,164.8,2.81,2.46,65.1,96.9,111.2,93.6,114.3,37.9,50.4,0.85
10251,Demo Pitcher 251,2020,21,Pitcher,RP,2.73,,,,,,,7.2,25.9,,,,,,,,27.8,30.8,,2.43,145.1,2.65,2.8,61.6,95.2,100.4,98.1,110.4,36.5,49.1,0.95
10251,Demo Pitcher 251,2021,22,Pitcher,RP,3.34,,,,,,,5.3,24.6,,,,,,,,37.9,26.8,,3.44,147.1,3.42,3.26,71.3,94.2,120.7,106.5,100.2,40.5,44.9,0.82
10251,Demo Pitcher 251,2022,23,Pitcher,RP,3.19,,,,,,,7.0,28.9,,,,,,,,33.0,26.5,,3.06,136.4,3.64,3.75,69.2,96.9,120.6,105.6,112.2,34.6,29.9,1.0
10251,Demo Pitcher 251,2023,24,Pitcher,RP,2.13,,,,,,,8.6,20.2,,,,,,,,32.8,31.5,,3.3,120.6,3.82,4.19,65.6,98.2,112.7,106.7,108.1,39.2,50.1,1.01
10251,Demo Pitcher 251,2024,25,Pitcher,RP,4.26,,,,,,,7.1,35.7,,,,,,,,32.7,36.2,,2.82,156.6,2.52,2.52,80.8,94.9,117.5,100.5,117.0,34.7,38.8,0.7
10251,Demo Pitcher 251,2025,26,Pitcher,RP,3.73,,,,,,,5.4,27.0,,,,,,,,31.4,31.6,,2.83,158.2,2.87,2.32,70.7,97.1,126.9,114.0,105.6,36.4,35.0,0.91
10251,Demo Pitcher 251,2026,27,Pitcher,RP,3.98,,,,,,,5.7,28.2,,,,,,,,31.9,26.6,,3.12,144.0,3.42,3.63,85.9,94.9,130.7,106.2,123.2,38.3,34.9,0.62
10252,Demo Pitcher 252,2021,27,Pitcher,SP,5.3,,,,,,,4.3,29.0,,,,,,,,32.5,34.1,,2.27,163.5,2.87,2.89,206.3,97.5,121.8,119.3,126.9,36.6,32.3,0.8
10252,Demo Pitcher 252,2022,28,Pitcher,SP,6.68,,,,,,,4.9,35.8,,,,,,,,38.9,38.0,,2.31,178.1,2.56,2.51,206.2,94.9,140.7,128.7,133.0,31.9,40.9,0.57
10252,Demo Pitcher 252,2023,29,Pitcher,SP,4.94,,,,,,,4.6,33.9,,,,,,,,35.2,37.7,,3.65,155.8,3.45,3.61,165.7,93.8,120.2,109.0,114.9,27.5,44.1,0.85
10252,Demo Pitcher 252,2024,30,Pitcher,SP,6.55,,,,,,,2.0,38.0,,,,,,,,33.3,35.8,,2.04,178.4,2.07,2.23,188.2,95.1,129.4,116.5,125.8,32.5,46.8,0.63
10252,Demo Pitcher 252,2025,31,Pitcher,SP,4.78,,,,,,,5.2,31.2,,,,,,,,33.9,33.4,,2.01,167.9,2.64,2.65,173.1,97.5,121.5,105.7,115.9,34.6,46.2,0.94
10253,Demo Pitcher 253,2009,23,Pitcher,RP,2.98,,,,,,,11.1,30.0,,,,,,,,29.9,28.8,,3.2,148.3,3.61,3.79,73.4,94.1,114.8,107.1,101.8,36.3,49.1,1.3
10253,Demo Pitcher 253,2010,24,Pitcher,RP,3.44,,,,,,,6.0,25.0,,,,,,,,31.3,29.8,,2.64,127.2,3.14,3.11,64.4,97.2,118.2,110.6,99.4,36.8,44.9,0.92
10253,Demo Pitcher 253,2011,25,Pitcher,RP,3.65,,,,,,,7.7,26.5,,,,,,,,41.2,27.8,,3.46,129.3,3.49,3.45,62.7,96.7,118.0,101.2,103.3,32.2,43.5,1.22
10253,Demo Pitcher 253,2012,26,Pitcher,RP,3.89,,,,,,,5.3,29.5,,,,,,,,29.3,31.2,,2.42,149.5,2.7,2.68,59.9,96.6,113.7,102.7,117.0,37.7,31.9,1.0
10253,Demo Pitcher 253,2013,27,Pitcher,RP,3.16,,,,,,,4.3,31.3,,,,,,,,22.0,25.5,,3.23,128.0,3.53,3.05,66.2,98.4,100.9,98.1,122.2,42.9,42.5,1.01
10253,Demo Pitcher 253,2014,28,Pitcher,RP,2.82,,,,,,,7.0,25.9,,,,,,,,34.4,26.2,,3.59,132.4,3.88,3.93,84.1,94.1,109.6,97.8,103.7,41.5,43.0,1.04
10253,Demo Pitcher 253,2015,29,Pitcher,RP,3.16,,,,,,,5.3,29.8,,,,,,,,30.4,31.4,,4.18,135.4,3.85,3.66,77.9,96.1,115.9,106.6,114.4,36.0,49.0,1.0
10253,Demo Pitcher 253,2016,30,Pitcher,RP,2.82,,,,,,,7.2,28.0,,,,,,,,34.1,28.1,,3.01,125.7,3.28,3.52,65.5,96.4,115.4,106.7,115.2,38.5,39.0,1.16
10253,Demo Pitcher 253,2017,31,Pitcher,RP,2.56,,,,,,,5.9,24.4,,,,,,,,34.1,25.4,,3.94,122.5,3.82,3.84,77.7,93.9,111.1,107.3,104.2,40.2,52.9,0.95
10254,Demo Pitcher 254,2016,27,Pitcher,SP,6.96,,,,,,,2.0,38.9,,,,,,,,34.9,34.6,,2.4,174.5,2.15,2.21,201.8,95.4,137.3,113.4,120.2,35.4,45.0,0.73
10254,Demo Pitcher 254,2017,28,Pitcher,SP,5.31,,,,,,,5.1,28.1,,,,,,,,32.7,31.2,,2.53,166.1,2.28,2.23,188.0,97.6,124.2,111.0,113.5,33.6,31.4,0.94
10254,Demo Pitcher 254,2018,29,Pitcher,SP,4.64,,,,,,,6.7,34.0,,,,,,,,34.7,33.0,,2.5,142.7,2.56,2.35,170.5,96.4,137.4,102.5,113.3,34.8,41.0,0.62
10254,Demo Pitcher 254,2019,30,Pitcher,SP,4.98,,,,,,,5.9,32.0,,,,,,,,37.9,36.8,,2.7,166.2,2.62,2.64,197.8,93.8,130.7,114.9,114.1,34.8,42.2,0.97
10254,Demo Pitcher 254,2020,31,Pitcher,SP,4.96,,,,,,,5.4,31.0,,,,,,,,35.7,33.7,,2.83,143.7,2.48,2.57,234.0,96.3,124.3,107.1,111.8,36.0,39.9,0.82
10254,Demo Pitcher 254,2021,32,Pitcher,SP,5.85,,,,,,,7.0,28.8,,,,,,,,39.5,39.1,,3.11,157.3,2.91,2.84,187.8,97.5,141.2,108.4,122.7,35.4,32.4,0.46
10254,Demo Pitcher 254,2022,33,Pitcher,SP,3.95,,,,,,,2.0,34.6,,,,,,,,34.8,31.1,,2.86,132.4,3.16,2.99,169.4,96.4,130.2,103.9,116.9,41.4,41.7,0.68
10254,Demo Pitcher 254,2023,34,Pitcher,SP,3.59,,,,,,,7.3,33.2,,,,,,,,31.9,34.3,,3.27,139.1,2.69,2.7,227.3,94.2,110.3,108.3,110.8,34.4,34.0,0.78
10255,Demo Pitcher 255,2017,26,Pitcher,RP,3.72,,,,,,,3.3,27.6,,,,,,,,29.9,31.5,,3.22,145.3,2.94,3.29,66.5,98.2,123.9,100.5,116.1,39.9,40.2,1.1
10255,Demo Pitcher 255,2018,27,Pitcher,RP,1.93,,,,,,,8.0,21.3,,,,,,,,30.5,28.4,,3.77,127.8,4.09,4.28,72.2,96.6,132.9,97.1,108.4,28.7,46.8,0.99
10255,Demo Pitcher 255,2019,28,Pitcher,RP,2.26,,,,,,,8.2,26.1,,,,,,,,34.6,33.6,,4.05,132.4,3.81,3.98,58.9,97.4,119.5,104.8,120.8,38.9,43.7,0.98
10255,Demo Pitcher 255,2020,29,Pitcher,RP,3.1,,,,,,,4.5,28.0,,,,,,,,34.0,30.4,,3.14,130.9,3.2,3.27,72.4,96.2,125.0,112.2,115.5,30.6,51.8,0.9
10255,Demo Pitcher 255,2021,30,Pitcher,RP,2.89,,,,,,,8.4,29.0,,,,,,,,34.5,27.2,,3.44,142.1,3.21,2.97,61.1,98.2,111.9,107.5,99.2,39.1,35.1,1.03
10255,Demo Pitcher 255,2022,31,Pitcher,RP,2.47,,,,,,,9.4,28.7,,,,,,,,32.8,32.7,,2.68,117.0,3.0,3.18,54.6,97.2,121.0,114.3,101.8,42.5,42.7,1.17
10255,Demo Pitcher 255,2023,32,Pitcher,RP,3.33,,,,,,,7.8,23.3,,,,,,,,33.4,29.5,,3.64,140.9,3.33,3.33,63.9,97.6,108.6,100.2,100.3,30.1,44.6,0.87
10256,Demo Pitcher 256,2014,27,Pitcher,SP,5.81,,,,,,,7.3,36.3,,,,,,,,36.9,35.6,,2.51,155.5,2.59,2.83,182.7,95.2,134.5,119.0,124.7,33.4,38.5,0.44
10256,Demo Pitcher 256,2015,28,Pitcher,SP,3.66,,,,,,,4.9,29.7,,,,,,,,36.5,32.2,,4.07,133.4,3.46,3.32,190.5,92.8,120.0,109.7,111.6,35.5,44.9,0.94
10256,Demo Pitcher 256,2016,29,Pitcher,SP,3.34,,,,,,,5.7,22.8,,,,,,,,33.6,27.2,,3.09,139.3,3.23,3.09,205.8,96.0,136.0,105.3,111.2,34.4,38.5,0.88
10256,Demo Pitcher 256,2017,30,Pitcher,SP,2.85,,,,,,,8.2,32.3,,,,,,,,36.9,30.9,,3.59,128.4,3.5,3.76,150.7,95.0,111.6,105.2,114.9,32.7,45.8,0.81
10256,Demo Pitcher 256,2018,31,Pitcher,SP,2.94,,,,,,,4.0,25.1,,,,,,,,27.2,27.6,,3.5,134.9,3.68,3.82,188.9,95.6,109.6,113.3,107.2,39.1,53.2,1.31
10256,Demo Pitcher 256,2019,32,Pitcher,SP,2.84,,,,,,,8.7,27.6,,,,,,,,28.6,31.7,,3.97,135.7,3.41,3.27,203.8,95.1,109.2,108.2,114.5,40.5,40.9,0.91
10256,Demo Pitcher 256,2020,33,Pitcher,SP,2.48,,,,,,,10.1,26.9,,,,,,,,33.5,26.5,,3.04,135.7,3.33,3.81,129.5,94.9,115.6,110.3,100.8,43.5,47.0,1.21
10257,Demo Pitcher 257,2015,22,Pitcher,RP,3.41,,,,,,,6.1,27.4,,,,,,,,31.4,24.8,,3.74,153.9,3.68,3.65,78.7,99.9,124.5,98.6,112.8,35.2,35.9,1.04
10257,Demo Pitcher 257,2016,23,Pitcher,RP,3.77,,,,,,,3.4,31.0,,,,,,,,27.3,27.7,,3.6,144.0,3.69,3.95,70.0,97.4,107.0,109.4,101.5,41.8,42.8,0.97
10257,Demo Pitcher 257,2017,24,Pitcher,RP,3.57,,,,,,,7.9,29.8,,,,,,,,31.0,36.8,,2.87,146.5,3.1,3.35,68.9,95.1,111.9,102.4,108.6,37.4,46.3,0.38
10257,Demo Pitcher 257,2018,25,Pitcher,RP,4.09,,,,,,,6.3,28.7,,,,,,,,30.2,31.0,,2.91,172.9,2.88,2.84,56.4,96.5,119.7,117.6,98.5,36.9,45.5,1.2
10258,Demo Pitcher 258,2017,22,Pitcher,SP,3.26,,,,,,,8.8,26.3,,,,,,,,30.5,36.4,,3.41,128.4,2.85,2.76,206.1,95.3,118.6,98.2,116.9,44.1,35.2,0.96
10258,Demo Pitcher 258,2018,23,Pitcher,SP,1.73,,,,,,,5.0,22.1,,,,,,,,33.8,28.0,,3.8,130.4,3.5,3.81,212.2,94.1,122.8,98.3,99.3,34.1,42.8,1.43
10258,Demo Pitcher 258,2019,24,Pitcher,SP,1.65,,,,,,,4.7,23.2,,,,,,,,31.8,30.9,,3.6,114.0,4.15,4.21,170.0,95.2,112.9,89.0,97.0,43.9,40.2,1.0
10258,Demo Pitcher 258,2020,25,Pitcher,SP,1.91,,,,,,,8.9,22.9,,,,,,,,30.4,28.8,,2.9,143.4,3.33,3.61,165.4,94.0,103.6,117.4,98.2,37.4,43.9,1.23
10259,Demo Pitcher 259,2014,21,Pitcher,RP,3.98,,,,,,,7.0,30.9,,,,,,,,29.0,32.2,,3.47,149.7,3.05,2.92,84.8,96.4,121.7,88.1,117.9,36.9,37.2,1.18
10259,Demo Pitcher 259,2015,22,Pitcher,RP,4.37,,,,,,,4.5,32.1,,,,,,,,35.9,32.7,,3.68,163.9,3.68,3.55,86.3,97.5,125.0,108.9,110.1,32.9,38.5,1.0
10259,Demo Pitcher 259,2016,23,Pitcher,RP,5.05,,,,,,,4.2,31.2,,,,,,,,34.4,36.9,,2.64,169.3,2.39,2.44,80.4,98.1,128.0,105.6,130.3,37.4,42.1,0.69
10259,Demo Pitcher 259,2017,24,Pitcher,RP,3.98,,,,,,,2.4,28.6,,,,,,,,33.6,27.4,,2.61,162.8,2.76,2.8,74.2,96.5,127.4,101.2,111.7,42.8,41.6,0.9
10260,Demo Pitcher 260,2016,27,Pitcher,SP,5.37,,,,,,,3.2,33.6,,,,,,,,37.2,35.7,,2.91,170.5,2.86,3.13,209.3,92.1,126.1,107.3,129.2,39.1,38.0,0.91
10260,Demo Pitcher 260,2017,28,Pitcher,SP,5.51,,,,,,,4.8,28.6,,,,,,,,36.0,41.3,,2.95,193.6,2.71,2.58,222.5,97.9,129.8,119.4,126.8,35.9,44.4,0.79
10260,Demo Pitcher 260,2018,29,Pitcher,SP,4.76,,,,,,,4.9,28.7,,,,,,,,35.5,32.1,,3.05,162.3,3.48,3.41,205.0,94.6,112.6,111.4,122.6,37.9,39.6,0.92
10260,Demo Pitcher 260,2019,30,Pitcher,SP,3.3,,,,,,,5.9,24.4,,,,,,,,32.6,24.9,,3.23,133.6,3.23,3.42,195.2,93.9,100.3,96.9,111.2,30.1,41.4,1.15
10260,Demo Pitcher 260,2020,31,Pitcher,SP,5.51,,,,,,,3.3,38.3,,,,,,,,36.1,32.5,,2.44,174.1,2.34,2.07,214.8,96.0,142.8,114.9,127.8,28.1,47.1,0.35
10260,Demo Pitcher 260,2021,32,Pitcher,SP,3.48,,,,,,,3.7,29.8,,,,,,,,29.6,27.2,,3.29,152.1,3.18,3.35,183.3,94.4,116.4,108.0,110.6,43.1,44.0,1.01
10261,Demo Pitcher 261,2021,20,Pitcher,RP,3.84,,,,,,,7.1,25.0,,,,,,,,29.7,33.4,,3.19,139.6,3.06,3.05,88.3,96.5,106.5,109.7,108.0,38.6,40.0,0.96
10261,Demo Pitcher 261,2022,21,Pitcher,RP,4.15,,,,,,,3.1,25.2,,,,,,,,35.1,25.8,,2.9,142.2,3.02,2.78,71.2,97.6,121.4,108.2,114.4,35.5,48.5,1.15
10261,Demo Pitcher 261,2023,22,Pitcher,RP,5.07,,,,,,,7.2,32.7,,,,,,,,31.4,29.8,,2.79,138.5,2.69,2.81,86.0,98.2,126.8,101.0,133.4,36.5,51.6,0.69
10261,Demo Pitcher 261,2024,23,Pitcher,RP,4.05,,,,,,,6.9,28.6,,,,,,,,37.0,32.9,,2.56,150.3,2.57,2.52,60.1,98.8,119.4,114.2,99.2,33.4,49.7,0.84
10261,Demo Pitcher 261,2025,24,Pitcher,RP,6.78,,,,,,,3.6,35.7,,,,,,,,33.2,36.9,,1.98,176.6,2.01,1.93,75.9,96.9,133.5,111.7,134.6,37.4,40.8,0.64
